# cpu_brand=Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz
# logical_cores=6
# omp_max_threads=6
# active_threads=6
# build_type=release
# godot_version=4.5-stable (official)
label,run,elapsed_us,map_width,map_height,working_set_bytes,peak_working_set_bytes,private_bytes
pipe_optimized,0,208918,512,512,732545024,1380020224,2417610752
pipe_optimized,0,211906,512,512,732545024,1380020224,2417610752
pipe_optimized,0,214898,512,512,732545024,1380020224,2417610752
pipe_optimized,0,217889,512,512,732545024,1380020224,2417610752
pipe_optimized,0,220880,512,512,732545024,1380020224,2417610752
pipe_optimized,0,223877,512,512,732545024,1380020224,2417610752
pipe_optimized,0,226863,512,512,732545024,1380020224,2417610752
pipe_optimized,0,229855,512,512,732545024,1380020224,2417610752
pipe_optimized,0,232848,512,512,732545024,1380020224,2417610752
pipe_optimized,0,235851,512,512,732545024,1380020224,2417610752
pipe_optimized,0,238837,512,512,732545024,1380020224,2417610752
pipe_optimized,0,241824,512,512,732545024,1380020224,2417610752
pipe_optimized,0,244811,512,512,732545024,1380020224,2417610752
pipe_optimized,0,247803,512,512,732545024,1380020224,2417610752
pipe_optimized,0,250801,512,512,732545024,1380020224,2417610752
pipe_optimized,0,253797,512,512,732545024,1380020224,2417610752
pipe_optimized,0,256804,512,512,732545024,1380020224,2417610752
pipe_optimized,0,259785,512,512,732545024,1380020224,2417610752
pipe_optimized,0,262781,512,512,732545024,1380020224,2417610752
pipe_optimized,0,265757,512,512,732545024,1380020224,2417610752
pipe_optimized,0,268748,512,512,732545024,1380020224,2417610752
pipe_optimized,0,271744,512,512,732545024,1380020224,2417610752
pipe_optimized,0,274737,512,512,732545024,1380020224,2417610752
pipe_optimized,0,277724,512,512,732545024,1380020224,2417610752
pipe_optimized,0,280722,512,512,732545024,1380020224,2417610752
pipe_optimized,0,283711,512,512,732553216,1380020224,2417618944
pipe_optimized,0,286711,512,512,732553216,1380020224,2417618944
pipe_optimized,0,289697,512,512,732553216,1380020224,2417618944
pipe_optimized,0,292690,512,512,732553216,1380020224,2417618944
pipe_optimized,0,295676,512,512,732553216,1380020224,2417618944
pipe_optimized,0,298672,512,512,732553216,1380020224,2417618944
pipe_optimized,0,301662,512,512,732553216,1380020224,2417618944
pipe_optimized,0,304652,512,512,732553216,1380020224,2417618944
pipe_optimized,0,307652,512,512,732553216,1380020224,2417618944
pipe_optimized,0,310653,512,512,732553216,1380020224,2417618944
pipe_optimized,0,313643,512,512,732553216,1380020224,2417618944
pipe_optimized,0,316627,512,512,732553216,1380020224,2417618944
pipe_optimized,0,319615,512,512,732553216,1380020224,2417618944
pipe_optimized,0,322615,512,512,732553216,1380020224,2417618944
pipe_optimized,0,325610,512,512,732553216,1380020224,2417618944
pipe_optimized,0,328608,512,512,732553216,1380020224,2417618944
pipe_optimized,0,331606,512,512,732553216,1380020224,2417618944
pipe_optimized,0,334588,512,512,732553216,1380020224,2417618944
pipe_optimized,0,337579,512,512,732553216,1380020224,2417618944
pipe_optimized,0,340564,512,512,732553216,1380020224,2417618944
pipe_optimized,0,343547,512,512,732553216,1380020224,2417618944
pipe_optimized,0,346561,512,512,732553216,1380020224,2417618944
pipe_optimized,0,349536,512,512,732553216,1380020224,2417618944
pipe_optimized,0,352532,512,512,732553216,1380020224,2417618944
pipe_optimized,0,355529,512,512,732553216,1380020224,2417618944
pipe_optimized,0,358512,512,512,732553216,1380020224,2417618944
pipe_optimized,0,361502,512,512,732553216,1380020224,2417618944
pipe_optimized,0,364494,512,512,732553216,1380020224,2417618944
pipe_optimized,0,367483,512,512,732553216,1380020224,2417618944
pipe_optimized,0,370480,512,512,732553216,1380020224,2417618944
pipe_optimized,0,373470,512,512,732553216,1380020224,2417618944
pipe_optimized,0,376463,512,512,732553216,1380020224,2417618944
pipe_optimized,0,378966,512,512,732553216,1380020224,2417618944
pipe_optimized,0,381502,512,512,732553216,1380020224,2417618944
pipe_optimized,0,384491,512,512,732553216,1380020224,2417618944
pipe_optimized,0,387478,512,512,732553216,1380020224,2417618944
pipe_optimized,0,390491,512,512,732553216,1380020224,2417618944
pipe_optimized,0,393478,512,512,732553216,1380020224,2417618944
pipe_optimized,0,396474,512,512,732553216,1380020224,2417618944
pipe_optimized,0,398973,512,512,732553216,1380020224,2417618944
pipe_optimized,0,401484,512,512,732553216,1380020224,2417618944
pipe_optimized,0,404470,512,512,732553216,1380020224,2417618944
pipe_optimized,0,407469,512,512,732553216,1380020224,2417618944
pipe_optimized,0,409485,512,512,732553216,1380020224,2417618944
pipe_optimized,0,412493,512,512,732553216,1380020224,2417618944
pipe_optimized,0,415477,512,512,732553216,1380020224,2417618944
pipe_optimized,0,418467,512,512,732553216,1380020224,2417618944
pipe_optimized,0,420502,512,512,732553216,1380020224,2417618944
pipe_optimized,0,423495,512,512,732553216,1380020224,2417618944
pipe_optimized,0,426490,512,512,732553216,1380020224,2417618944
pipe_optimized,0,429479,512,512,732553216,1380020224,2417618944
pipe_optimized,0,432476,512,512,732553216,1380020224,2417618944
pipe_optimized,0,435449,512,512,732553216,1380020224,2417618944
pipe_optimized,0,438440,512,512,732553216,1380020224,2417618944
pipe_optimized,0,440454,512,512,732553216,1380020224,2417618944
pipe_optimized,0,443464,512,512,732553216,1380020224,2417618944
pipe_optimized,0,446454,512,512,732553216,1380020224,2417618944
